Source,Contact,Comment,Plot_name,Latitude,Longitude,Elevation,Precision_level,OCS,Crop_var,Crop_status,date start,date end,Field_operation,Depth of plowing or tillage (cm),% of plot area affected,% of targeted area affected + wind sector,"Type of machines used (Tractor+tool, self-propeller (often used for harvesting),,,)","Tool description (Molbordboard plowing, Chisel, Heavy tandem disking, Sub soiler, Rotary hoeing…",Form of fertiliser,"Type of fertiliser (urea, amonium nitrate,...)",unit Kg N or other nutrient/ha,Solid_fertilizer_quantity,Liquid_fertilizer_quantity,N_kg_ha,P_kg_ha,K_kg_ha,Mg_kg_ha,B_kg_ha,Mn_kg_ha,S_kg_ha,Ca_kg_ha,fertilizer Application depth (cm),"Organic_fertilizer_type (solid manure, liquid…)","Organi fertilizer units (préférably t/ha) t/ha, m3/ha",Organic fertilizer amount,Organic fertilizer application depth (cm),% Dry matter in Organic_fertilizer,N content in organic fertilizer (gN/kg DM),C content in organic fertilizer (gC/kg DM),organic fertilizer C/N ratio,amount of organic N applied (kgN/ha),amount of organic C applied (kgC/ha),amount of organic P applied (kgN/ha),amount of organic K applied (kgN/ha),Phyto_product_Commercial Name,Phyto_product_Name active substance 1/name active substance 2…,Amount of diluted phyto product applied (l/ha or Kg/ha),Phyto_product_unit (l/ha or Kg/ha),Irrigation_quantity_mm,Length of machines use (h/ha),Total (final) Dry Mass aboveground before harvest  (T/ha),part of the plant harvested,Dry Mass harvested per type of organ  (T+ha),C content per type of organ exported (gC / Kg DM),N content per type of organ exported (gN/Kg DM),Amount C exported (T/ha),Amount N exported (T/ha),Tuber_A_Dry_Biomass_avg_T/ha,Tuber_A_weight_C_content_avg (gC/Kg DM),Tuber_A_weight_N_content_avg (gN/Kg DM),Dry mass of aboveground residues (T/ha),Grain_ear_Dry_Biomass_avg_T/ha,Grain_ear_weight_C_content_avg (gC/Kg DM),Grain_ear_weight_N_content_avg (gN/Kg DM),Grain_fruit_Dry_Biomass_avg_T/ha,Grain_fruit_weight_C_content_avg (gC/Kg DM),Grain_fruit_weight_N_content_avg (gN/Kg DM),Leaf_Stem_SD_Dry_Biomass_avg (t/ha),Leaf_Stem_SD_weight_C_content_avg (gC/Kg DM),Leaf_Stem_SD_weight_N_content_avg (gN/Kg DM)
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2016/9/27,2016/9/27,ITK_pesticide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2016/10/9,2016/10/9,ITK_pesticide+ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2016/11/26,2016/11/26,ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/2/20,2017/2/20,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution (39% nitrogen => 25% NO3 / 25% NH4 / 50% CO(NH2)2),kg/ha,,,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/3/3,2017/3/3,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution (39% nitrogen => 25% NO3 / 25% NH4 / 50% CO(NH2)2),kg/ha,,,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/3/12,2017/3/12,ITK_pesticide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/3/22,2017/3/22,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution (39% nitrogen => 25% NO3 / 25% NH4 / 50% CO(NH2)2),kg/ha,,,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/3/28,2017/3/28,ITK_pesticide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/4/15,2017/4/15,ITK_fungicidal,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_rapeseed,cv Boheme,STC_principal,2017/7/30,2017/7/30,ITK_harvesting,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grain,3.33,,,,,,,,,,,,3.33,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_weed,,,2017/8/2,2017/8/2,ITK_vegetation_crushing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_weed,,,2017/9/20,2017/9/20,ITK_herbicide ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_weed,,,2017/9/25,2017/9/25,ITK_decompaction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_weed,,,2017/9/27,2017/9/27,ITK_decompaction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2017/9/25,2017/9/25,ITK_sowing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2017/10/4,2017/10/4,ITK_application_of_phytosanitary_products,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biocide,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2017/10/26,2017/10/26,ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/3/16,2018/3/16,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution (39% nitrogen => 25% NO3 / 25% NH4 / 50% CO(NH2)2),kg/ha,,,38,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/3/29,2018/3/29,ITK_application_of_organic_fertilizer_products,0,,,,,,,,,,,,,,,,,,,Liquid slurry,m3/ha,50,,7.7,48.87,,,190.9717425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/4/17,2018/4/17,ITK_fungicidal,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/4/17,2018/4/17,ITK_growth_substance,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/5/3,2018/5/3,ITK_herbicide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/5/4,2018/5/4,ITK_herbicide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/5/12,2018/5/12,ITK_fungicidal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/5/12,2018/5/12,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution (39% nitrogen => 25% NO3 / 25% NH4 / 50% CO(NH2)2),kg/ha,,,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/5/27,2018/5/27,ITK_fungicidal,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/5/29,2018/5/29,ITK_fungicidal,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv Boregar,STC_principal,2018/7/8,2018/7/8,ITK_harvesting,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,grain+straw,4.1 (grains) + 5.2 (stems),,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2018/8/2,2018/8/2,ITK_application_of_organic_fertilizer_products,0,,,incorporation with chisel (Terragator),,,,,,,,,,,,,,,,Solid manure,t/ha,20,,24,19.9,348.2,17.49748744,76.416,1337.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2018/8/2,2018/8/2,ITK_tillage,0,,,Cover crop,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_oat+OCS_pea+OCS_clover+OCS_fababean+OCS_linseed,,STC_intermediaire,2018/8/3,2018/8/3,ITK_sowing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_oat+OCS_pea+OCS_clover+OCS_fababean+OCS_linseed,,STC_intermediaire,2018/8/3,2018/8/3,ITK_rolling,0,,,cambridge roller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_oat+OCS_pea+OCS_clover+OCS_fababean+OCS_linseed,,STC_intermediaire,2019/4/15,2019/4/15,ITK_vegetation_crushing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_oat+OCS_pea+OCS_clover+OCS_fababean+OCS_linseed,,STC_intermediaire,2019/4/17,2019/4/17,ITK_silage,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all aboveground biomass,1,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_weed,,,2019/4/19,2019/4/19,ITK_decompaction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_weed,,,2019/4/23,2019/4/23,ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_maize,cv P8888/P6666,STC_principal,2019/4/20,2019/4/20,ITK_sowing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_maize,cv P8888/P6667,STC_principal,2019/4/21,2019/4/21,ITK_sowing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_maize,cv P8888/P6668,STC_principal,2019/5/24,2019/5/24,ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_maize,cv P8888/P6669,STC_principal,2019/5/28,2019/5/28,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution N34 - S8,l/ha,,10.3,3.502,,,,,,0.824,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_maize,cv P8888/P6670,STC_principal,2019/6/3,2019/6/3,ITK_herbicide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_maize,cv P8888/P6671,STC_principal,2019/9/16,2019/9/16,ITK_harvesting,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,grain+straw,4.4 (grains) + 5.1 (straw),,,,,,,,,,,,11.9,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2019/9/25,2019/9/25,ITK_application_of_organic_fertilizer_products,0,,,,,,,,,,,,,,,,,,,Solid manure,t/ha,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2019/9/25,2019/9/25,ITK_tillage,8,,,cover crop,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2019/10/2,2019/10/2,ITK_tillage,10月15日,,,chisel,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2019/10/3,2019/10/3,ITK_sowing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2019/10/21,2019/10/21,ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2019/10/26,2019/10/26,ITK_herbicide+ITK_pesticide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/3/4,2020/3/4,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution N34 - S8,l/ha,,11.1,3.774,,,,,,0.888,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/4/6,2020/4/6,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution N34 - S8,l/ha,,12.5,4.25,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/4/7,2020/4/7,ITK_herbicide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/4/8,2020/4/8,ITK_fungicidal,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/4/24,2020/4/24,ITK_herbicide,0,,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/4/29,2020/4/29,ITK_application_of_mineral_fertilizer_products,,,,,,Liquid,nitrogen solution N34 - S8,l/ha,,10.5,3.57,,,,,,0.84,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/5/4,2020/5/4,ITK_herbicide,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/5/6,2020/5/6,ITK_fungicidal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/5/27,2020/5/27,ITK_fungicidal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_winter_wheat,cv BOREGAR (1/3) + CHEVIGNON (2/3),STC_principal,2020/7/10,2020/7/10,ITK_harvesting,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,grain+straw,3.3 (grains),,,,,,,,,,,,,,,,,
FR-Gri_Cropland_initiative_worksheet_2021_Final_PB,pauline.buysse@inrae.fr; benjamin.loubet@inrae.fr,,FR-Gri,48.84422,1.95191,123,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2020/7/24,2020/7/24,ITK_application_of_organic_fertilizer_products,0,,,,,,,,,,,,,,,,,,,Liquid slurry,m3/ha,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
